ID,Pred
2026_1159_1237,0.894075
2026_1159_1238,0.729119
2026_1159_1239,0.729365
2026_1159_1240,0.610671
2026_1159_1241,0.381722
2026_1159_1242,0.025
2026_1159_1243,0.086225
2026_1159_1244,0.354287
2026_1159_1245,0.152725
2026_1159_1246,0.025
2026_1159_1247,0.660674
2026_1159_1248,0.786386
2026_1159_1249,0.72936
2026_1159_1250,0.669512
2026_1159_1251,0.100887
2026_1159_1252,0.436667
2026_1159_1253,0.750804
2026_1159_1254,0.25988
2026_1159_1255,0.660411
2026_1159_1256,0.422489
2026_1159_1257,0.025
2026_1159_1258,0.416012
2026_1159_1259,0.780667
2026_1159_1260,0.735227
2026_1159_1261,0.038436
2026_1159_1262,0.714435
2026_1159_1263,0.866289
2026_1159_1264,0.67881
2026_1159_1265,0.403798
2026_1159_1266,0.302006
2026_1159_1267,0.408961
2026_1159_1268,0.103907
2026_1159_1269,0.510877
2026_1159_1270,0.050489
2026_1159_1271,0.881366
2026_1159_1272,0.134953
2026_1159_1273,0.492182
2026_1159_1274,0.030596
2026_1159_1275,0.052408
2026_1159_1276,0.025
2026_1159_1277,0.025
2026_1159_1278,0.087654
2026_1159_1279,0.096747
2026_1159_1280,0.07303
2026_1159_1281,0.034591
2026_1159_1282,0.967812
2026_1159_1283,0.561798
2026_1159_1284,0.395124
2026_1159_1285,0.477257
2026_1159_1286,0.517756
2026_1159_1287,0.552536
2026_1159_1288,0.866066
2026_1159_1290,0.967944
2026_1159_1291,0.587681
2026_1159_1292,0.411124
2026_1159_1293,0.170764
2026_1159_1294,0.349405
2026_1159_1295,0.180046
2026_1159_1296,0.797419
2026_1159_1297,0.410934
2026_1159_1298,0.16559
2026_1159_1299,0.715699
2026_1159_1300,0.841887
2026_1159_1301,0.025
2026_1159_1303,0.610745
2026_1159_1304,0.025
2026_1159_1305,0.102577
2026_1159_1306,0.876416
2026_1159_1307,0.044152
2026_1159_1308,0.466716
2026_1159_1309,0.486029
2026_1159_1310,0.867763
2026_1159_1311,0.597651
2026_1159_1312,0.689368
2026_1159_1313,0.685509
2026_1159_1314,0.025
2026_1159_1315,0.551726
2026_1159_1316,0.882263
2026_1159_1317,0.274001
2026_1159_1318,0.792134
2026_1159_1319,0.752482
2026_1159_1320,0.177982
2026_1159_1321,0.095129
2026_1159_1322,0.766627
2026_1159_1323,0.0939
2026_1159_1324,0.443237
2026_1159_1325,0.547099
2026_1159_1326,0.031412
2026_1159_1328,0.066108
2026_1159_1329,0.04344
2026_1159_1330,0.675669
2026_1159_1331,0.802243
2026_1159_1332,0.110634
2026_1159_1333,0.338169
2026_1159_1334,0.365843
2026_1159_1335,0.297648
2026_1159_1336,0.144364
2026_1159_1337,0.735288
2026_1159_1338,0.180899
2026_1159_1339,0.415176
2026_1159_1340,0.319369
2026_1159_1341,0.757496
2026_1159_1342,0.649317
2026_1159_1343,0.751596
2026_1159_1344,0.072999
2026_1159_1345,0.025
2026_1159_1346,0.433875
2026_1159_1347,0.652672
2026_1159_1348,0.213928
2026_1159_1349,0.656226
2026_1159_1350,0.333258
2026_1159_1351,0.934017
2026_1159_1352,0.258416
2026_1159_1353,0.172035
2026_1159_1354,0.894338
2026_1159_1355,0.641084
2026_1159_1356,0.420119
2026_1159_1357,0.613203
2026_1159_1358,0.209011
2026_1159_1359,0.475651
2026_1159_1360,0.670579
2026_1159_1361,0.041543
2026_1159_1362,0.201815
2026_1159_1363,0.634192
2026_1159_1364,0.38264
2026_1159_1365,0.031386
2026_1159_1367,0.698803
2026_1159_1368,0.813174
2026_1159_1369,0.47594
2026_1159_1370,0.231867
2026_1159_1371,0.043325
2026_1159_1372,0.096215
2026_1159_1373,0.299179
2026_1159_1374,0.025
2026_1159_1375,0.345085
2026_1159_1376,0.134011
2026_1159_1377,0.682892
2026_1159_1378,0.079518
2026_1159_1379,0.408722
2026_1159_1380,0.556044
2026_1159_1381,0.725699
2026_1159_1382,0.271356
2026_1159_1384,0.934081
2026_1159_1385,0.025
2026_1159_1386,0.201659
2026_1159_1387,0.02786
2026_1159_1388,0.026334
2026_1159_1389,0.531051
2026_1159_1390,0.074367
2026_1159_1391,0.760061
2026_1159_1392,0.525161
2026_1159_1393,0.057018
2026_1159_1394,0.519646
2026_1159_1395,0.039125
2026_1159_1396,0.43541
2026_1159_1397,0.025
2026_1159_1398,0.340512
2026_1159_1399,0.686038
2026_1159_1400,0.048978
2026_1159_1401,0.032906
2026_1159_1402,0.453214
2026_1159_1403,0.025
2026_1159_1404,0.325748
2026_1159_1405,0.351119
2026_1159_1406,0.385408
2026_1159_1407,0.250338
2026_1159_1408,0.288243
2026_1159_1409,0.098296
2026_1159_1410,0.376995
2026_1159_1411,0.738471
2026_1159_1412,0.22886
2026_1159_1413,0.344919
2026_1159_1414,0.161623
2026_1159_1415,0.734692
2026_1159_1416,0.027194
2026_1159_1417,0.025316
2026_1159_1418,0.735148
2026_1159_1419,0.964471
2026_1159_1420,0.700029
2026_1159_1421,0.596168
2026_1159_1422,0.545562
2026_1159_1423,0.138034
2026_1159_1424,0.216065
2026_1159_1425,0.025
2026_1159_1426,0.387033
2026_1159_1427,0.913931
2026_1159_1428,0.168946
2026_1159_1429,0.025
2026_1159_1430,0.128299
2026_1159_1431,0.728648
2026_1159_1433,0.038122
2026_1159_1434,0.383148
2026_1159_1435,0.025
2026_1159_1436,0.354661
2026_1159_1437,0.025
2026_1159_1438,0.025
2026_1159_1439,0.03495
2026_1159_1440,0.933026
2026_1159_1441,0.597139
2026_1159_1442,0.972354
2026_1159_1443,0.348791
2026_1159_1444,0.737475
2026_1159_1447,0.784227
2026_1159_1448,0.072327
2026_1159_1449,0.066703
2026_1159_1450,0.509947
2026_1159_1451,0.549735
2026_1159_1452,0.067894
2026_1159_1453,0.468482
2026_1159_1454,0.695474
2026_1159_1455,0.13298
2026_1159_1456,0.279615
2026_1159_1457,0.241538
2026_1159_1458,0.025861
2026_1159_1459,0.513594
2026_1159_1460,0.2635
2026_1159_1461,0.242708
2026_1159_1462,0.102722
2026_1159_1463,0.094089
2026_1159_1464,0.578515
2026_1159_1465,0.139381
2026_1159_1466,0.805943
2026_1159_1467,0.245313
2026_1159_1468,0.701569
2026_1159_1469,0.363434
2026_1159_1470,0.588824
2026_1159_1471,0.190808
2026_1159_1472,0.20627
2026_1159_1473,0.552347
2026_1159_1474,0.350349
2026_1159_1475,0.914104
2026_1159_1476,0.86814
2026_1159_1477,0.723558
2026_1159_1478,0.697535
2026_1159_1479,0.72846
2026_1159_1480,0.65419
2026_1159_1481,0.764339
2026_1160_1161,0.460962
2026_1160_1162,0.835016
2026_1160_1163,0.057764
2026_1160_1164,0.975
2026_1160_1165,0.900565
2026_1160_1166,0.510006
2026_1160_1167,0.975
2026_1160_1168,0.919997
2026_1160_1169,0.831506
2026_1160_1170,0.975
2026_1160_1171,0.960619
2026_1160_1172,0.61099
2026_1160_1173,0.448284
2026_1160_1174,0.975
2026_1160_1175,0.975
2026_1160_1176,0.95998
2026_1160_1177,0.560201
2026_1160_1178,0.971608
2026_1160_1179,0.774635
2026_1160_1180,0.95868
2026_1160_1181,0.026729
2026_1160_1182,0.675504
2026_1160_1183,0.975
2026_1160_1184,0.967935
2026_1160_1185,0.950049
2026_1160_1186,0.975
2026_1160_1187,0.961708
2026_1160_1188,0.96593
2026_1160_1189,0.909953
2026_1160_1190,0.802226
2026_1160_1191,0.975
2026_1160_1192,0.975
2026_1160_1193,0.941254
2026_1160_1194,0.618568
2026_1160_1195,0.960394
2026_1160_1196,0.145889
2026_1160_1197,0.975
2026_1160_1198,0.941786
2026_1160_1199,0.434705
2026_1160_1200,0.895455
2026_1160_1201,0.770172
2026_1160_1202,0.883858
2026_1160_1203,0.619401
2026_1160_1204,0.941171
2026_1160_1205,0.975
2026_1160_1206,0.427734
2026_1160_1207,0.519418
2026_1160_1208,0.276385
2026_1160_1209,0.975
2026_1160_1210,0.794134
2026_1160_1211,0.029131
2026_1160_1212,0.975
2026_1160_1213,0.490153
2026_1160_1214,0.962476
2026_1160_1217,0.875914
2026_1160_1218,0.73685
2026_1160_1219,0.808571
2026_1160_1220,0.791553
2026_1160_1221,0.975
2026_1160_1222,0.085948
2026_1160_1223,0.975
2026_1160_1224,0.975
2026_1160_1225,0.939443
2026_1160_1226,0.943124
2026_1160_1227,0.845155
2026_1160_1228,0.166948
2026_1160_1229,0.597135
2026_1160_1230,0.953699
2026_1160_1231,0.460557
2026_1160_1232,0.94668
2026_1160_1233,0.919616
2026_1160_1234,0.36829
2026_1160_1235,0.115252
2026_1160_1236,0.929401
2026_1160_1237,0.975
2026_1160_1238,0.975
2026_1160_1239,0.975
2026_1160_1240,0.931912
2026_1160_1241,0.914366
2026_1160_1242,0.20416
2026_1160_1243,0.698253
2026_1160_1244,0.866943
2026_1160_1245,0.644681
2026_1160_1246,0.377511
2026_1160_1247,0.923604
2026_1160_1248,0.975
2026_1160_1249,0.955282
2026_1160_1250,0.975
2026_1160_1251,0.433983
2026_1160_1252,0.891576
2026_1160_1253,0.975
2026_1160_1254,0.909509
2026_1160_1255,0.975
2026_1160_1256,0.905773
2026_1160_1257,0.198824
2026_1160_1258,0.762782
2026_1160_1259,0.975
2026_1160_1260,0.96341
2026_1160_1261,0.5745
2026_1160_1262,0.975
2026_1160_1263,0.975
2026_1160_1264,0.975
2026_1160_1265,0.918862
2026_1160_1266,0.754888
2026_1160_1267,0.859979
2026_1160_1268,0.635884
2026_1160_1269,0.854699
2026_1160_1270,0.677851
2026_1160_1271,0.975
2026_1160_1272,0.680189
2026_1160_1273,0.895413
2026_1160_1274,0.205499
2026_1160_1275,0.427401
2026_1160_1276,0.037534
2026_1160_1277,0.154696
2026_1160_1278,0.546661
2026_1160_1279,0.477349
2026_1160_1280,0.635735
2026_1160_1281,0.392724
2026_1160_1282,0.975
2026_1160_1283,0.947801
2026_1160_1284,0.923991
2026_1160_1285,0.941961
2026_1160_1286,0.905266
2026_1160_1287,0.975
2026_1160_1288,0.975
2026_1160_1290,0.975
2026_1160_1291,0.975
2026_1160_1292,0.788186
2026_1160_1293,0.512899
2026_1160_1294,0.888536
2026_1160_1295,0.832037
2026_1160_1296,0.975
2026_1160_1297,0.911697
2026_1160_1298,0.840287
2026_1160_1299,0.975
2026_1160_1300,0.975
2026_1160_1301,0.393347
2026_1160_1303,0.957027
2026_1160_1304,0.126004
2026_1160_1305,0.427909
2026_1160_1306,0.975
2026_1160_1307,0.35465
2026_1160_1308,0.838755
2026_1160_1309,0.922201
2026_1160_1310,0.975
2026_1160_1311,0.966557
2026_1160_1312,0.975
2026_1160_1313,0.975
2026_1160_1314,0.20368
2026_1160_1315,0.975
2026_1160_1316,0.975
2026_1160_1317,0.662496
2026_1160_1318,0.975
2026_1160_1319,0.975
2026_1160_1320,0.727964
2026_1160_1321,0.514239
2026_1160_1322,0.975
2026_1160_1323,0.652361
2026_1160_1324,0.782242
2026_1160_1325,0.881436
2026_1160_1326,0.376514
2026_1160_1328,0.401974
2026_1160_1329,0.469929
2026_1160_1330,0.968408
2026_1160_1331,0.975
2026_1160_1332,0.652303
2026_1160_1333,0.737179
2026_1160_1334,0.746207
2026_1160_1335,0.898423
2026_1160_1336,0.712424
2026_1160_1337,0.958376
2026_1160_1338,0.657676
2026_1160_1339,0.85593
2026_1160_1340,0.829718
2026_1160_1341,0.975
2026_1160_1342,0.975
2026_1160_1343,0.96471
2026_1160_1344,0.508493
2026_1160_1345,0.168207
2026_1160_1346,0.897851
2026_1160_1347,0.974409
2026_1160_1348,0.645915
2026_1160_1349,0.924454
2026_1160_1350,0.73521
2026_1160_1351,0.975
2026_1160_1352,0.90668
2026_1160_1353,0.559097
2026_1160_1354,0.975
2026_1160_1355,0.933823
2026_1160_1356,0.806903
2026_1160_1357,0.975
2026_1160_1358,0.738346
2026_1160_1359,0.948477
2026_1160_1360,0.920572
2026_1160_1361,0.401302
2026_1160_1362,0.553207
2026_1160_1363,0.906568
2026_1160_1364,0.815946
2026_1160_1365,0.302305
2026_1160_1367,0.975
2026_1160_1368,0.975
2026_1160_1369,0.953513
2026_1160_1370,0.663768
2026_1160_1371,0.411111
2026_1160_1372,0.70249
2026_1160_1373,0.881743
2026_1160_1374,0.41217
2026_1160_1375,0.809405
2026_1160_1376,0.663056
2026_1160_1377,0.975
2026_1160_1378,0.706821
2026_1160_1379,0.927589
2026_1160_1380,0.972861
2026_1160_1381,0.971212
2026_1160_1382,0.736723
2026_1160_1384,0.975
2026_1160_1385,0.143405
2026_1160_1386,0.735204
2026_1160_1387,0.133374
2026_1160_1388,0.151555
2026_1160_1389,0.95361
2026_1160_1390,0.439252
2026_1160_1391,0.975
2026_1160_1392,0.912391
2026_1160_1393,0.562584
2026_1160_1394,0.945817
2026_1160_1395,0.28655
2026_1160_1396,0.764891
2026_1160_1397,0.230817
2026_1160_1398,0.948309
2026_1160_1399,0.975
2026_1160_1400,0.470455
2026_1160_1401,0.403411
2026_1160_1402,0.955313
2026_1160_1403,0.210781
2026_1160_1404,0.880424
2026_1160_1405,0.876601
2026_1160_1406,0.808896
2026_1160_1407,0.743902
2026_1160_1408,0.679893
2026_1160_1409,0.548737
2026_1160_1410,0.905948
2026_1160_1411,0.975
2026_1160_1412,0.66435
2026_1160_1413,0.825475
2026_1160_1414,0.706633
2026_1160_1415,0.956546
2026_1160_1416,0.358158
2026_1160_1417,0.294263
2026_1160_1418,0.975
2026_1160_1419,0.975
2026_1160_1420,0.961943
2026_1160_1421,0.958757
2026_1160_1422,0.974168
2026_1160_1423,0.682758
2026_1160_1424,0.585236
2026_1160_1425,0.518213
2026_1160_1426,0.807214
2026_1160_1427,0.975
2026_1160_1428,0.75309
2026_1160_1429,0.196246
2026_1160_1430,0.587569
2026_1160_1431,0.960527
2026_1160_1433,0.315808
2026_1160_1434,0.848797
2026_1160_1435,0.178804
2026_1160_1436,0.928366
2026_1160_1437,0.210515
2026_1160_1438,0.085842
2026_1160_1439,0.439702
2026_1160_1440,0.975
2026_1160_1441,0.966582
2026_1160_1442,0.975
2026_1160_1443,0.730767
2026_1160_1444,0.973931
2026_1160_1447,0.975
2026_1160_1448,0.462204
2026_1160_1449,0.494804
2026_1160_1450,0.83189
2026_1160_1451,0.9496
2026_1160_1452,0.4882
2026_1160_1453,0.953726
2026_1160_1454,0.956493
2026_1160_1455,0.591764
2026_1160_1456,0.748275
2026_1160_1457,0.7802
2026_1160_1458,0.173218
2026_1160_1459,0.925595
2026_1160_1460,0.858971
2026_1160_1461,0.61698
2026_1160_1462,0.496204
2026_1160_1463,0.545648
2026_1160_1464,0.938512
2026_1160_1465,0.657257
2026_1160_1466,0.975
2026_1160_1467,0.853784
2026_1160_1468,0.975
2026_1160_1469,0.865945
2026_1160_1470,0.895351
2026_1160_1471,0.518772
2026_1160_1472,0.882938
2026_1160_1473,0.975
2026_1160_1474,0.908556
2026_1160_1475,0.975
2026_1160_1476,0.975
2026_1160_1477,0.975
2026_1160_1478,0.975
2026_1160_1479,0.975
2026_1160_1480,0.975
2026_1160_1481,0.975
2026_1161_1162,0.806996
2026_1161_1163,0.08166
2026_1161_1164,0.975
2026_1161_1165,0.859211
2026_1161_1166,0.576767
2026_1161_1167,0.975
2026_1161_1168,0.888197
2026_1161_1169,0.789814
2026_1161_1170,0.970015
2026_1161_1171,0.913101
2026_1161_1172,0.660606
2026_1161_1173,0.439353
2026_1161_1174,0.972969
2026_1161_1175,0.975
2026_1161_1176,0.916697
2026_1161_1177,0.641137
2026_1161_1178,0.962992
2026_1161_1179,0.828214
2026_1161_1180,0.933617
2026_1161_1181,0.042084
2026_1161_1182,0.684389
2026_1161_1183,0.975
2026_1161_1184,0.936224
2026_1161_1185,0.901942
2026_1161_1186,0.94753
2026_1161_1187,0.888118
2026_1161_1188,0.943708
2026_1161_1189,0.865328
2026_1161_1190,0.756211
2026_1161_1191,0.975
2026_1161_1192,0.975
2026_1161_1193,0.924843
2026_1161_1194,0.700825
2026_1161_1195,0.910281
2026_1161_1196,0.177246
2026_1161_1197,0.975
2026_1161_1198,0.899883
2026_1161_1199,0.59176
2026_1161_1200,0.863424
2026_1161_1201,0.803505
2026_1161_1202,0.815777
2026_1161_1203,0.66088
2026_1161_1204,0.919218
2026_1161_1205,0.975
2026_1161_1206,0.54819
2026_1161_1207,0.607797
2026_1161_1208,0.426498
2026_1161_1209,0.966847
2026_1161_1210,0.832628
2026_1161_1211,0.063563
2026_1161_1212,0.960355
2026_1161_1213,0.599029
2026_1161_1214,0.917196
2026_1161_1217,0.771411
2026_1161_1218,0.556823
2026_1161_1219,0.638674
2026_1161_1220,0.683711
2026_1161_1221,0.975
2026_1161_1222,0.110416
2026_1161_1223,0.975
2026_1161_1224,0.952511
2026_1161_1225,0.871076
2026_1161_1226,0.895369
2026_1161_1227,0.779981
2026_1161_1228,0.248281
2026_1161_1229,0.641268
2026_1161_1230,0.892123
2026_1161_1231,0.481067
2026_1161_1232,0.906546
2026_1161_1233,0.886325
2026_1161_1234,0.322848
2026_1161_1235,0.152238
2026_1161_1236,0.875315
2026_1161_1237,0.975
2026_1161_1238,0.975
2026_1161_1239,0.93325
2026_1161_1240,0.905281
2026_1161_1241,0.891458
2026_1161_1242,0.248116
2026_1161_1243,0.670439
2026_1161_1244,0.776347
2026_1161_1245,0.576386
2026_1161_1246,0.349207
2026_1161_1247,0.903
2026_1161_1248,0.975
2026_1161_1249,0.922526
2026_1161_1250,0.975
2026_1161_1251,0.50788
2026_1161_1252,0.807293
2026_1161_1253,0.955211
2026_1161_1254,0.902606
2026_1161_1255,0.965781
2026_1161_1256,0.879874
2026_1161_1257,0.259223
2026_1161_1258,0.784231
2026_1161_1259,0.975
2026_1161_1260,0.950948
2026_1161_1261,0.521028
2026_1161_1262,0.975
2026_1161_1263,0.975
2026_1161_1264,0.975
2026_1161_1265,0.826669
2026_1161_1266,0.793292
2026_1161_1267,0.811479
2026_1161_1268,0.650723
2026_1161_1269,0.827461
2026_1161_1270,0.295952
2026_1161_1271,0.975
2026_1161_1272,0.76716
2026_1161_1273,0.830722
2026_1161_1274,0.242239
2026_1161_1275,0.351823
2026_1161_1276,0.060336
2026_1161_1277,0.239334
2026_1161_1278,0.667435
2026_1161_1279,0.63359
2026_1161_1280,0.659215
2026_1161_1281,0.499459
2026_1161_1282,0.975
2026_1161_1283,0.914194
2026_1161_1284,0.902016
2026_1161_1285,0.910572
2026_1161_1286,0.887595
2026_1161_1287,0.957445
2026_1161_1288,0.975
2026_1161_1290,0.975
2026_1161_1291,0.96527
2026_1161_1292,0.775878
2026_1161_1293,0.666117
2026_1161_1294,0.82736
2026_1161_1295,0.803076
2026_1161_1296,0.975
2026_1161_1297,0.868208
2026_1161_1298,0.855974
2026_1161_1299,0.962644
2026_1161_1300,0.975
2026_1161_1301,0.380417
2026_1161_1303,0.925703
2026_1161_1304,0.212595
2026_1161_1305,0.506109
2026_1161_1306,0.975
2026_1161_1307,0.444135
2026_1161_1308,0.834611
2026_1161_1309,0.876365
2026_1161_1310,0.975
2026_1161_1311,0.918543
2026_1161_1312,0.975
2026_1161_1313,0.972059
2026_1161_1314,0.284681
2026_1161_1315,0.966256
2026_1161_1316,0.975
2026_1161_1317,0.658162
2026_1161_1318,0.96233
2026_1161_1319,0.975
2026_1161_1320,0.545621
2026_1161_1321,0.60662
2026_1161_1322,0.975
2026_1161_1323,0.665522
2026_1161_1324,0.829496
2026_1161_1325,0.810314
2026_1161_1326,0.373897
2026_1161_1328,0.516284
2026_1161_1329,0.486169
2026_1161_1330,0.939788
2026_1161_1331,0.975
2026_1161_1332,0.664295
2026_1161_1333,0.749215
2026_1161_1334,0.730507
2026_1161_1335,0.789006
2026_1161_1336,0.750273
2026_1161_1337,0.964156
2026_1161_1338,0.742133
2026_1161_1339,0.817909
2026_1161_1340,0.742918
2026_1161_1341,0.975
2026_1161_1342,0.954075
2026_1161_1343,0.936667
2026_1161_1344,0.696601
2026_1161_1345,0.170922
2026_1161_1346,0.822888
2026_1161_1347,0.934618
2026_1161_1348,0.649427
2026_1161_1349,0.849535
2026_1161_1350,0.785417
2026_1161_1351,0.975
2026_1161_1352,0.861056
2026_1161_1353,0.692959
2026_1161_1354,0.975
2026_1161_1355,0.921928
2026_1161_1356,0.804092
2026_1161_1357,0.964067
2026_1161_1358,0.634092
2026_1161_1359,0.917479
2026_1161_1360,0.883389
2026_1161_1361,0.470725
2026_1161_1362,0.68138
2026_1161_1363,0.906088
2026_1161_1364,0.752125
2026_1161_1365,0.261039
2026_1161_1367,0.937459
2026_1161_1368,0.974297
2026_1161_1369,0.918883
2026_1161_1370,0.631051
2026_1161_1371,0.448707
2026_1161_1372,0.452295
2026_1161_1373,0.811162
2026_1161_1374,0.400306
2026_1161_1375,0.755126
2026_1161_1376,0.708071
2026_1161_1377,0.940962
2026_1161_1378,0.458025
2026_1161_1379,0.87064
2026_1161_1380,0.929086
2026_1161_1381,0.951194
2026_1161_1382,0.744849
2026_1161_1384,0.975
2026_1161_1385,0.157172
2026_1161_1386,0.672544
2026_1161_1387,0.1871
2026_1161_1388,0.238291
2026_1161_1389,0.905242
2026_1161_1390,0.585664
2026_1161_1391,0.975
2026_1161_1392,0.860199
2026_1161_1393,0.661515
2026_1161_1394,0.931248
2026_1161_1395,0.420494
2026_1161_1396,0.782928
2026_1161_1397,0.272827
2026_1161_1398,0.911061
2026_1161_1399,0.975
2026_1161_1400,0.501137
2026_1161_1401,0.45891
2026_1161_1402,0.907311
2026_1161_1403,0.309292
2026_1161_1404,0.795264
2026_1161_1405,0.788899
2026_1161_1406,0.760583
2026_1161_1407,0.628617
2026_1161_1408,0.69718
2026_1161_1409,0.483957
2026_1161_1410,0.846041
2026_1161_1411,0.975
2026_1161_1412,0.625031
2026_1161_1413,0.762023
2026_1161_1414,0.655133
2026_1161_1415,0.914057
2026_1161_1416,0.390269
2026_1161_1417,0.30345
2026_1161_1418,0.97133
2026_1161_1419,0.975
2026_1161_1420,0.950261
2026_1161_1421,0.915564
2026_1161_1422,0.931227
2026_1161_1423,0.521561
2026_1161_1424,0.688702
2026_1161_1425,0.408536
2026_1161_1426,0.773578
2026_1161_1427,0.975
2026_1161_1428,0.764252
2026_1161_1429,0.195844
2026_1161_1430,0.499671
2026_1161_1431,0.907561
2026_1161_1433,0.244232
2026_1161_1434,0.787687
2026_1161_1435,0.17811
2026_1161_1436,0.873156
2026_1161_1437,0.355323
2026_1161_1438,0.128064
2026_1161_1439,0.541302
2026_1161_1440,0.975
2026_1161_1441,0.944415
2026_1161_1442,0.975
2026_1161_1443,0.713597
2026_1161_1444,0.939666
2026_1161_1447,0.975
2026_1161_1448,0.555071
2026_1161_1449,0.499811
2026_1161_1450,0.818946
2026_1161_1451,0.922694
2026_1161_1452,0.543608
2026_1161_1453,0.92345
2026_1161_1454,0.883978
2026_1161_1455,0.553074
2026_1161_1456,0.664421
2026_1161_1457,0.695824
2026_1161_1458,0.30213
2026_1161_1459,0.897337
2026_1161_1460,0.83906
2026_1161_1461,0.636875
2026_1161_1462,0.680461
2026_1161_1463,0.476179
2026_1161_1464,0.903554
2026_1161_1465,0.533538
2026_1161_1466,0.975
2026_1161_1467,0.835772
2026_1161_1468,0.957644
2026_1161_1469,0.835696
2026_1161_1470,0.849864
2026_1161_1471,0.565944
2026_1161_1472,0.833067
2026_1161_1473,0.948689
2026_1161_1474,0.887418
2026_1161_1475,0.975
2026_1161_1476,0.975
2026_1161_1477,0.968958
2026_1161_1478,0.975
2026_1161_1479,0.975
2026_1161_1480,0.969097
2026_1161_1481,0.975
2026_1162_1163,0.025
2026_1162_1164,0.965928
2026_1162_1165,0.51196
2026_1162_1166,0.158391
2026_1162_1167,0.910695
2026_1162_1168,0.517367
2026_1162_1169,0.504714
2026_1162_1170,0.852369
2026_1162_1171,0.759619
2026_1162_1172,0.351768
2026_1162_1173,0.187031
2026_1162_1174,0.81523
2026_1162_1175,0.94691
2026_1162_1176,0.685025
2026_1162_1177,0.417067
2026_1162_1178,0.747263
2026_1162_1179,0.597816
2026_1162_1180,0.697287
2026_1162_1181,0.025
2026_1162_1182,0.458605
2026_1162_1183,0.831116
2026_1162_1184,0.751635
2026_1162_1185,0.800725
2026_1162_1186,0.74769
2026_1162_1187,0.697447
2026_1162_1188,0.729602
2026_1162_1189,0.666639
2026_1162_1190,0.376798
2026_1162_1191,0.918178
2026_1162_1192,0.941069
2026_1162_1193,0.666453
2026_1162_1194,0.437106
2026_1162_1195,0.646527
2026_1162_1196,0.029911
2026_1162_1197,0.900111
2026_1162_1198,0.636967
2026_1162_1199,0.318165
2026_1162_1200,0.537297
2026_1162_1201,0.62064
2026_1162_1202,0.465802
2026_1162_1203,0.368327
2026_1162_1204,0.64866
2026_1162_1205,0.975
2026_1162_1206,0.26667
2026_1162_1207,0.318671
2026_1162_1208,0.090745
2026_1162_1209,0.81317
2026_1162_1210,0.438579
2026_1162_1211,0.025
2026_1162_1212,0.796817
